N=1, N=2, N=10, N=100
1.24441, -0.702231, -0.298994, -0.11824
-1.91242, -0.717543, -0.245896, 0.0595176
0.740575, 0.103508, 0.807564, 0.176804
-1.16658, -0.687779, -0.0132747, -0.114023
-0.371955, 1.05308, -0.327225, -0.141583
1.42048, -0.193227, -0.319312, 0.0803949
-1.11471, 0.0961445, 0.174923, 0.096711
0.413678, -1.81427, -0.138846, 0.135104
-0.361613, -0.0652808, 0.292947, -0.159847
0.587353, -0.569032, 0.0717458, 0.114621
0.0187271, 0.503728, 0.122914, -0.0406237
-1.32525, -0.0408676, -0.386518, -0.155412
-0.818286, 0.301954, 0.00456326, 0.0489304
0.555172, 0.147022, -0.0942936, -0.109764
-1.5727, -0.639529, -0.597213, -0.081193
-0.496093, -0.0591154, 0.0982586, -0.0575744
-0.269372, 0.473126, -0.519283, 0.0893886
0.88282, -0.678875, 0.0362874, 0.251972
0.625995, 0.46157, -0.152145, -0.120761
-0.591756, 0.280348, -0.0473964, -0.0749975
-0.0288011, -0.468577, -0.118823, -0.0593659
-2.10746, 0.84484, -0.262793, 0.0488412
-2.66973, 0.174826, -0.486103, 0.00553988
0.108016, -0.271248, 0.184578, -0.143149
1.50581, 0.970515, 0.0783181, -0.0178735
1.32286, -0.816723, 0.480275, -0.215696
0.14546, 0.21662, -0.422456, 0.198765
0.169427, -0.63488, -0.185372, 0.0280548
-1.10417, 0.343601, -0.123342, -0.000331467
1.39229, -0.64252, -0.0314423, 0.0295878
0.0258628, 0.767597, -0.338443, 0.0318291
1.23802, 0.849161, 0.00531755, 0.047971
1.40222, -1.54857, -0.31896, 0.0173107
0.592891, -0.0756273, 0.204911, 0.0339718
1.81305, -0.270779, -0.224809, 0.0666096
-0.844772, -0.0195486, 0.0283876, 0.120757
-0.0254311, 0.439698, -0.332644, 0.0258759
1.11298, -0.0334761, 0.115913, 0.0643574
-1.10957, 0.988923, 0.234476, -0.0683606
-1.14441, 0.24195, -0.131835, -0.0164187
0.379243, -1.80232, -0.107089, 0.15017
1.69615, 0.892558, -0.0855341, 0.120649
-0.420572, 0.528162, -0.195141, 0.0508663
1.44205, -1.41183, -0.015167, 0.0817095
0.552807, -0.166636, -0.469633, -0.0462644
-0.946076, 0.990988, -0.0378576, 0.0333125
1.18592, 0.499479, -0.29605, 0.138896
0.127955, 0.519193, -0.0349328, 0.0381494
-1.2831, -1.84817, 0.204608, -0.0229287
1.88654, -1.02777, -0.269693, 0.139028
-0.0339395, -0.00217694, 0.0312085, 0.00509746
-0.39548, 0.0711809, 0.0120137, 0.0911732
-0.807185, 0.0897867, -0.261477, 0.0587779
-0.301277, 0.587146, 0.672933, 0.0276379
-0.175893, 0.519622, 0.257101, 0.109365
-0.581705, -0.264759, -0.142714, 0.0768796
-0.30338, -0.0792365, 0.0893453, -0.0662627
0.156224, 0.936143, -0.72476, -0.0139726
2.50469, 0.133294, 0.210923, 0.108567
-0.109986, -0.44019, 0.204015, 0.0488104
0.870373, -0.01871, -0.352265, -0.063346
1.42316, 1.75809, 0.130611, 0.0238229
-0.117797, -0.0545354, 0.0680081, 0.0729945
0.304762, -0.666318, 0.122775, 0.0665728
0.508061, 1.04034, -0.810904, 0.119082
1.07008, -0.270674, 0.481646, -0.0758154
-0.312556, 0.0817455, -0.695551, -0.0264674
-1.11823, -0.577288, -0.18846, -0.0908331
0.958038, -0.176788, -0.449922, 0.0654246
0.681419, -0.682712, -0.117421, -0.0560853
1.06182, -0.513493, -0.219789, 0.0618098
1.49427, -0.550016, -0.259294, 0.104718
1.32994, 0.428639, -0.0525851, 0.132412
1.03314, -0.737336, -0.040385, 0.160578
-0.618794, 0.462864, 0.0542065, -0.0357973
-1.76101, 0.454686, 0.212456, -0.0409628
2.00544, -0.239682, 0.324698, 0.0937493
-0.741921, 0.376301, 0.316374, -0.0580947
0.623464, -0.0394789, -0.0353083, -0.00486532
1.58873, -0.369598, 0.0621666, 0.171074
-0.262963, 0.378315, 0.200616, -0.0328818
0.442156, 0.107862, 0.0787817, 0.0374497
-0.136923, -0.820948, -0.439855, -0.0895786
0.0748193, -0.248862, 0.546606, 0.0106192
-0.879815, 0.386484, -0.556759, 0.0064159
0.302977, 0.404661, -0.0961236, -0.151891
0.989429, 0.400156, -0.0160775, -0.00263209
1.9598, 0.0464801, 0.338441, 0.112661
1.30071, 0.34863, 0.739216, -0.0765302
0.126397, -0.804335, -0.528482, -0.0291209
-0.282514, -0.080023, 0.125934, 0.17543
-0.672536, -0.0843948, -0.0743759, -0.017283
-0.199574, -0.310544, 0.584283, -0.0753957
1.68937, 0.620816, -0.0288118, 0.0404549
-0.120043, 0.807789, -0.100234, -0.0844611
1.00757, 0.16209, -0.0860575, -0.153335
1.02385, 0.226309, -0.541284, -0.0424424
-0.928113, -0.339182, -0.0905872, 0.0217398
-1.24224, 0.364555, -0.00768841, 0.0417845
-1.83459, 0.254981, 0.143805, -0.063813
-2.20066, 0.800653, -0.117154, 0.0325234
-0.208435, 0.266203, 0.251657, 0.0358928
1.05822, 0.717595, -0.0610953, -0.0205069
-1.51184, -0.0746914, 0.0708615, 0.0316475
0.104332, -0.423557, 0.132123, 0.0988574
-0.61942, 0.654381, -0.291347, -0.108679
-1.3571, 0.903567, 0.345201, -0.0547759
-0.190748, 0.835785, -0.0274312, -0.0505247
1.20726, 0.437168, -0.234547, -0.0469773
0.620783, -1.19307, 0.165826, 0.0636756
1.20657, 0.5701, -0.330093, -0.127323
1.45422, -0.159297, -0.439522, 0.0750268
0.710055, -0.542279, -0.299671, 0.00892978
-0.0464109, 0.617263, -0.0137504, 0.0842927
0.315548, -0.0656024, -0.586833, -0.196833
-3.32525, -0.872969, 0.184428, -0.00600296
1.12241, -0.733218, -0.179483, -0.0360962
0.955221, -0.535122, -0.105181, 0.110661
0.622766, 0.166651, 0.165321, -0.120463
0.373572, 0.216374, -0.152704, -0.010884
0.051403, -0.328537, -0.0226823, 0.0357495
-0.566666, 0.738081, 0.302904, 0.199398
0.889691, 0.564373, -0.360008, -0.0327855
-1.68857, -1.09714, 0.545618, -0.00134474
0.298164, 1.3012, -0.38302, 0.0727481
0.405997, 0.142373, 0.150666, 0.0846957
-0.0899936, 0.254716, 0.127462, -0.0327006
0.780567, 0.221024, -0.214603, -0.026968
0.668055, 0.331935, -0.394699, -0.0788207
-0.523971, -0.262461, -0.0197011, -0.090505
-1.78562, -1.03991, -0.263966, -0.12095
-1.48862, -0.102867, -0.365852, 0.0724093
1.36089, 0.261264, 0.0718844, -0.0144769
-1.96464, 1.14768, 0.223762, -0.162364
-1.46462, -0.259069, 0.327916, -0.0136746
-0.593414, 0.146565, 0.348993, -0.136183
-1.56458, -0.163742, -0.269473, 0.060467
0.316866, -0.250656, -0.0736208, 0.132242
-0.574751, 1.54252, 0.0181946, -0.167776
0.730662, -0.517027, -0.514973, -0.0171227
1.08888, 0.501353, 0.143934, 0.0937428
0.222856, 0.619671, 0.0392194, 0.241237
-1.48778, -1.54174, -0.15283, -0.0280254
-0.72329, 0.300633, 0.439892, -0.093985
0.372936, -0.474956, 0.167753, -0.145879
-0.453602, -0.556162, -0.273622, -0.0244335
0.725104, 0.811864, 0.282941, -0.139254
0.414261, 0.223247, 0.242709, 0.099904
1.99756, 0.774741, -0.239165, 0.0291663
0.758222, 0.372021, -0.398092, 0.0389528
-2.21366, 0.595454, 0.596957, 0.129618
0.69312, -0.24345, 0.238411, -0.000572744
-0.442689, -0.27437, -0.186275, -0.0203292
0.81783, -0.050061, -0.161494, 0.049088
0.254626, 0.37172, 0.0134142, -0.0563622
1.71386, 0.14, 0.267383, -0.0665227
0.525697, -0.0214247, 0.0439099, 0.0440776
-0.0367051, 0.510169, 0.161357, 0.0197058
0.590105, 0.306692, 0.419278, -0.102698
-0.0810061, 0.540174, -0.26464, -0.13764
0.0343065, 0.334337, -0.312581, 0.050175
-0.00223313, -0.0986148, 0.144913, 0.0560718
0.834651, 0.364108, 0.0569213, -0.0893392
1.53363, 1.05684, 0.339879, 0.0393891
-0.118813, 0.147109, 0.0620254, 0.00788511
0.813102, -0.420709, 0.368194, 0.00763862
-0.0214161, -0.690905, 0.0892366, 0.0105224
-1.14032, -0.175346, 0.254895, 0.189751
-0.906998, -0.46461, 0.496216, 0.0195574
-0.0200988, 0.702717, -0.276049, 0.0873941
1.40795, -0.555152, -0.410555, -0.184039
-0.280154, -0.250036, -0.419445, -0.103801
0.465506, -1.31999, -0.504299, -0.010692
-1.56875, -0.249675, 0.0547781, 0.137568
0.911653, 0.459472, 0.0526276, 0.0288131
1.13319, -0.585174, 0.0591934, 0.112851
0.621089, 1.64894, 0.0514127, -0.102999
-0.851025, 0.337408, 0.238776, -0.0578462
-0.530622, 0.506394, -0.143572, -0.106293
-1.35456, 0.487959, 0.371775, 0.293716
-1.03727, 0.237228, -0.371495, 0.0459053
1.79736, -0.515193, 0.709629, 0.177873
-0.370997, 0.26323, 0.314291, 0.0875576
-0.256844, 0.953056, 0.066695, -0.131661
0.694998, 0.0539245, 0.0110353, -0.00103394
0.264216, -0.478923, -0.284254, 0.211224
-0.0453174, 0.662254, 0.207469, 0.156514
-0.649073, -0.639246, -0.402953, -0.0308367
-0.787428, 1.31007, -0.784624, 0.0714631
2.00883, 0.279784, 0.212415, 0.157578
-0.124375, -0.300409, -0.427933, 0.0234518
-1.6784, -0.180441, 0.16146, 0.0385288
-0.530668, 0.817834, -0.274245, 0.0868032
-1.2513, 0.126907, -0.106007, -0.102166
-0.185894, -0.166478, 0.121942, 0.00401451
-1.0654, -1.04405, 0.224804, 0.119756
0.0330925, -0.443611, 0.159924, 0.0086556
-0.782215, -0.186806, 0.398724, 0.0561821
-0.500672, 0.134514, -0.311715, -0.0658347
1.57879, -0.177451, -0.31105, -0.0126236
-1.14543, 0.257042, -0.0964381, 0.0569414
-0.791833, 0.811465, -0.145535, 0.0140026
-1.08596, 1.45784, -0.114283, -0.110165
-0.0289075, -0.804623, -0.119713, 0.0853213
-0.545355, -0.869625, -0.0215651, -0.0242825
-0.263078, -0.630561, -0.596329, -0.10212
-0.314913, 0.123057, -0.120072, -0.119325
-0.989059, 0.391755, -0.379507, -0.044395
0.209137, -0.091013, -0.226883, 0.129493
1.06768, -0.155456, -0.00814253, 0.175095
-0.405891, 0.671856, 0.0532208, -0.112873
-0.678583, 0.622798, 0.209532, 0.120398
-0.491, -0.632169, -0.134428, -0.01891
0.590322, -0.912823, 0.520235, 0.288941
-0.7341, -0.646726, -0.224974, 0.102346
0.562787, 0.404174, -0.31384, -0.162752
1.39566, 0.435339, -0.0742495, -0.01533
-0.234777, 0.670597, -0.312719, -0.156933
-0.246825, 0.49744, -0.0341436, -0.025542
0.371764, 1.0529, 0.195514, 0.00550961
1.07422, 0.857644, 0.0569623, -0.00309068
0.204513, 0.74813, 0.412988, 0.0138307
0.253334, -0.254439, -0.101213, -0.0384723
0.785514, 0.300574, -0.592823, 0.0349599
0.703203, 0.118019, -0.257149, 0.0268929
0.155608, 0.772821, -0.0460337, -0.201681
0.638359, 0.311461, 0.0934139, 0.0308038
-0.919399, -0.193677, 0.0583388, 0.0671207
1.43755, 0.102436, -0.0113238, -0.0149341
0.886701, -0.0358433, 0.225601, 0.0427348
0.382616, 0.649833, -0.202733, -0.0507788
-2.41968, 0.633203, 0.184874, -0.0284893
-1.62779, -0.0124836, 0.14487, 0.000421717
1.02515, -0.208699, 0.402481, -0.12313
-0.126275, 0.0720136, -0.0769911, 0.148883
0.949264, -1.02456, -0.198074, -0.0575614
-0.718071, -0.490169, -0.0833133, -0.205708
-1.53443, 0.608548, 0.143407, -0.235442
-1.03229, -0.871613, 0.0240613, -0.0647778
-0.525921, 0.083249, -0.202488, 0.000872982
0.1902, 0.0987598, -0.216133, 0.26886
-0.162149, -1.29419, -0.0451954, 0.201505
1.71524, 0.26653, 0.241578, 0.136537
-0.459274, -0.709348, 0.0824404, -0.0438455
0.218605, -0.475941, 0.365407, 0.104533
1.362, -0.705054, 0.145185, 0.0315967
-1.44193, -1.37436, 0.184367, 0.00224137
0.284323, -0.65182, 0.268858, 0.146489
0.237404, -0.682459, 0.105015, -0.0411951
2.03344, -1.23724, 0.201419, -0.0507135
0.393442, -0.579699, -0.153437, -0.118195
1.69122, 0.631133, -0.214978, -0.0768902
-0.205073, -0.0285406, -0.255929, 0.0828424
-0.217502, 1.30912, -0.146278, 0.0485753
-0.00109789, 0.845454, 0.298308, -0.0262152
2.03845, 2.21275, -0.233408, -0.0383669
-0.641115, -0.647772, -0.109183, 0.0806695
0.0921397, 0.426657, 0.0322805, 0.0606357
-0.742201, 0.026736, 0.39096, 0.0635195
-0.311358, 0.409082, -0.3116, 0.210386
0.64117, -0.0711987, 0.0386872, -0.0317389
0.824956, -0.20913, -0.148957, -0.125945
0.979016, -0.570889, -0.461174, 0.00987485
-0.579007, 0.176857, -0.137605, 0.00872744
0.920396, 0.259168, 0.103672, -0.0619621
-1.92016, -0.246331, 0.338932, 0.00991987
-1.23294, -0.823825, -0.0266025, -0.0627374
0.202303, -0.328812, -0.0602209, 0.0227741
1.46737, -0.371077, 0.0682121, -0.0421843
1.573, -0.304492, 0.503273, 0.136967
-1.023, 0.656494, -0.000328632, -0.0334972
0.93954, -0.551843, 0.0225872, -0.0181927
-0.16342, -0.660155, -0.486447, -0.196927
-0.55178, -0.19897, 0.13549, 0.0253822
-0.792379, -0.224307, -0.908077, 0.124017
-0.833179, -0.469545, 0.404299, 0.0760714
-1.20956, 0.149953, 0.116439, 0.00830131
0.83301, 0.746705, -0.346395, -0.0103013
0.567817, 1.0182, 0.112873, -0.0086143
-0.992711, -0.113325, 0.534428, -0.0953701
0.943706, 1.02927, -0.257198, 0.188386
1.07259, 1.47884, 0.0440094, -0.10351
-1.39054, -0.524995, -0.118593, -0.133735
-0.999254, -1.30941, 0.212431, -0.077515
1.79027, -0.00575665, -0.400114, -0.0161843
0.25327, 0.214131, 0.560698, -0.0558135
0.177669, -0.171501, 0.445614, -0.0392912
0.509685, -0.053363, 0.0460555, -0.0129009
-0.54444, -0.212822, 0.210783, -0.0420491
-0.924965, -0.0329842, -0.483888, -0.0566516
-2.26423, -0.105563, -0.0558366, -0.00881212
1.05552, -1.06658, -0.302799, -0.0233369
-0.596559, 0.50864, -0.0915947, 0.0492041
-3.02318, -0.383005, 0.591341, -0.06701
-0.956187, -0.935454, -0.391685, 0.0816744
-0.747591, -0.121495, -0.104152, -0.24803
1.54819, -0.17942, 0.158458, 0.0782441
-0.38265, -0.482342, -0.0707729, -0.163014
-0.267021, -1.20694, -0.252092, -0.0357916
1.30003, 0.351581, 0.153507, 0.0130866
0.358483, -0.251425, -0.191229, -0.00589195
0.52282, -0.64551, 0.362158, 0.031391
0.384433, 0.586284, -0.300753, 0.0932251
0.26421, -0.826408, 0.216797, 0.00858857
-1.2807, 0.167571, 0.00254261, -0.137793
0.602115, 0.269452, 0.272335, 0.100129
-1.78514, -0.396256, -0.221092, 0.0127496
-0.08839, -0.124939, 0.030265, 0.0933146
0.717118, 0.00638987, -0.119671, 0.0143301
-0.374195, 1.24618, -0.116603, 0.100912
1.5281, 1.20274, 0.0259493, 0.000376107
-1.46744, 0.763774, -0.0441802, 0.0649412
0.71475, -0.466047, 0.0679049, -0.130958
-0.117721, -0.156594, 0.288059, 0.00074133
0.448631, -0.707396, 0.007458, -0.108062
-1.02419, -0.411995, 0.012997, 0.0582228
0.78598, -1.09859, -0.620944, -0.109112
1.68865, 0.483234, -0.0258178, 0.086797
-0.677854, -0.0578372, 0.161299, -0.0853283
0.310636, -0.031191, -0.502706, 0.0362904
0.0503389, -0.781483, -0.146623, 0.00872527
-0.553438, 0.196526, 0.211898, -0.0348661
-2.27929, -0.231443, 0.302353, 0.0368592
1.15649, -0.36189, 0.229315, 0.0152304
1.63815, -0.521588, -0.436832, 0.0103264
1.89658, 0.684911, -0.269825, 0.233319
0.0425245, 0.906205, -0.120944, 0.0676467
-0.684126, 0.217395, -0.343798, 0.00169894
-1.39809, 0.742354, -0.37436, -0.138348
0.936045, 0.312535, -0.492412, 0.0344135
0.418052, -1.87073, 0.230653, 0.162789
0.842281, -1.60532, 0.0611298, 0.192221
0.819725, 0.024639, -0.21018, 0.0400786
-0.216944, 0.684331, 0.203225, 0.146462
1.31679, -0.204056, 0.269833, -0.0986164
-0.96685, 1.10194, 0.045102, 0.0284758
1.04358, -1.52846, 0.126401, -0.0348062
-1.1171, -0.256603, 0.148912, 0.119114
-1.25861, -0.561347, 0.0363355, 0.00588062
0.357178, -0.996352, -0.297282, 0.105933
-0.154564, -0.394038, 0.103343, -0.103769
0.0369326, 1.76686, -0.363366, -0.0496612
0.804003, -0.672959, 0.176144, -0.133393
-2.22696, 0.0542354, -0.148753, 0.181801
1.40294, -0.354375, 0.178062, 0.0600507
0.304693, -0.580156, -0.198051, -0.00311566
-0.569003, 0.179421, -0.25491, -0.0197368
0.267855, 0.56809, -0.115756, -0.0238777
0.0741029, 1.23446, 0.207437, 0.0636682
-0.578317, 0.821969, -0.301775, -0.0166933
-0.420969, 0.304141, 0.328514, -0.0392834
0.28121, 0.0165544, 0.121501, 0.051775
0.081201, 0.444427, 0.246094, -0.0994721
0.0604901, 0.654574, -0.372724, 0.00893025
-0.911705, 0.474182, -0.23145, 0.0806003
-1.10567, -1.10779, 0.100774, -0.0100785
-2.17834, -0.116027, -0.612401, -0.0556048
-0.187392, -0.579982, 0.0618834, -0.204243
0.867885, 1.47657, 0.504878, -0.0307295
-0.101075, 0.244913, 0.0616181, -0.0105296
1.66673, 0.439295, 0.496849, 0.111211
0.172721, -0.573237, 0.134167, -0.0178681
1.93345, -1.03257, -0.02632, 0.00383219
-0.217106, 0.670269, 0.635417, 0.038021
-0.0502199, 0.0444362, -0.283463, 0.00897361
-0.322131, -0.38468, -0.103796, -0.227853
-1.01493, 0.308136, -0.469511, 0.055653
-0.366837, 0.46549, -0.421088, -0.0357003
0.543048, 0.0387665, 0.738277, -0.040952
-0.978975, 1.0233, 0.0880971, 0.144318
-0.142457, 0.184214, 0.0271396, -0.103721
1.6003, 0.00849867, 0.0513507, 0.175196
-2.01184, 0.118836, 0.211093, 0.0727867
-0.5081, 0.198175, -0.028971, -0.0431625
1.35679, 0.136847, -0.541875, 0.000783818
-3.08681, 0.170192, -0.689582, -0.154805
-0.747832, 0.0182321, 0.108225, 0.0755621
0.0117628, -0.135103, -0.0618931, 0.0788276
1.13756, 1.05141, 0.188533, -0.20764
1.84261, -0.763101, -0.182075, 0.135609
-1.54229, -0.219038, 0.461183, 0.219904
-0.683317, -0.87606, -0.0108261, -0.104328
-0.0471437, -0.396213, -0.0896406, -0.0750299
0.0663907, 0.590327, -0.490715, 0.0968616
0.175036, 0.48711, 0.0474682, 0.00859326
1.10879, 0.765072, 0.0509472, 0.00559718
-0.620477, -0.154117, 0.187238, 0.0593502
0.802896, -0.399551, -0.0577042, 0.184865
-0.532915, -0.221924, -0.138859, -0.015046
-0.0323327, -0.458285, 0.217954, -0.0259597
-0.376496, 1.56358, -0.129224, 0.132169
-0.252711, -0.479036, -0.750312, -0.0712317
-0.00284602, -0.0235489, -0.327344, -0.0662566
-0.294104, 0.806953, -0.0590968, 0.0781283
-1.27754, 0.718523, 0.308087, 0.0124104
-1.7489, 0.743659, 0.107479, 0.154625
2.05506, -0.451167, 0.14368, 0.0166764
-0.651665, 0.568029, 0.346081, -0.259446
-0.777827, -0.485847, -0.293496, -0.0073312
0.301045, 0.931741, -0.0870035, -0.182086
1.38787, 0.152633, -0.226866, -0.0285946
-0.215323, -0.870583, 0.0351898, -0.279128
0.854959, 0.0407517, -0.115813, -0.00973749
-0.314233, 1.37543, -0.00522588, 0.00270969
-0.522156, 1.11621, -0.12741, 0.0579849
0.142336, -0.681335, 0.124061, 0.0602174
-0.556944, 0.457511, -0.117731, 0.0977827
-0.41226, 0.842595, -0.160533, 0.160885
1.95651, 0.576022, -0.026018, -0.0853138
0.447659, 1.48407, 0.599618, -0.0919297
0.280038, -0.170528, 0.356651, -0.134539
0.794425, 0.558112, 0.447271, 0.0713927
0.0092852, -0.722946, 0.625542, 0.093174
-0.687126, 0.00718285, 0.0562832, -0.254635
-0.859987, -0.123454, 0.837273, -0.0629606
-1.05184, 0.191866, -0.70722, -0.000370709
2.71488, -0.282531, 0.342189, -0.0683466
-1.57472, 0.929006, -0.0479649, -0.141091
-0.310154, -0.852669, 0.108014, 0.0320857
0.092475, 1.42899, -0.193212, -0.0453904
0.331823, 0.373267, -0.233046, 0.0373021
0.868522, 1.83429, -0.177576, 0.0762137
0.738223, 0.0167997, -0.225947, 0.0937123
-0.932235, 0.421785, -0.11275, 0.0751182
-0.407032, 1.09228, 0.0685643, -0.0736729
1.7799, 0.464903, 0.261987, 0.110761
-0.196623, 1.62688, -0.0692777, -0.184912
0.264328, -0.31744, 0.415636, -0.0912846
-0.208919, -1.33955, 0.0351278, -0.0519346
0.0567188, -0.396067, 0.626878, 0.126903
0.182308, -0.515447, -0.10405, -0.0468768
0.56001, 0.619947, -0.546159, -0.070509
-0.688928, -0.0478414, 0.21363, 0.00702354
0.383387, -0.134898, -0.132745, -0.0112603
0.0778636, -0.806685, 0.143783, -0.0783256
1.87688, -0.567705, -0.441739, 0.15183
-0.491256, 0.516341, -0.0462747, -0.0193651
-0.0999849, -1.78664, 0.262119, -0.00309747
-0.701185, -0.86282, -0.267907, -0.0528783
0.180587, -0.0392003, 0.159414, 0.0670124
0.767287, 0.131474, -0.00758458, -0.00302137
-0.296578, -0.0033075, -0.180036, -0.205138
0.365244, 0.00450858, -0.144898, -0.0533103
1.46555, -0.756681, -0.231205, 0.119997
0.803623, -0.519862, -0.276268, -0.0990627
0.449926, -0.134695, 0.505335, -0.173466
1.00061, -0.141249, -0.256753, -0.076949
-0.478229, 0.524248, -0.246397, -0.10108
-0.178051, -0.256513, 0.505195, 0.0961327
-0.583763, 0.107611, -0.449578, -0.0840008
1.23376, -0.0743178, 0.323086, -0.0860412
-0.360243, -0.344547, 0.273858, -0.024244
1.55674, 0.178304, 0.229754, -0.0127492
-0.14373, 0.255098, 0.378422, 0.103487
-0.546014, 0.38983, 0.110758, -0.0257609
1.09995, -0.306864, -0.109857, 0.0917119
-0.610521, 0.194508, -0.0791685, -0.0061312
0.0950891, 0.779497, -0.34363, -0.011734
0.111253, -0.0292578, 0.000898202, -0.0900533
-0.674579, -0.863667, 0.0507087, -0.00823835
-0.466428, 0.905192, 0.108363, -0.0165769
0.131918, 0.699711, -0.404314, -0.0376182
-0.709248, -0.256345, -0.0116488, 0.0546736
-0.620724, 1.01471, -0.151025, -0.0249076
1.70084, -0.961412, -0.520072, 0.0520002
0.614708, -0.513729, 0.342814, -0.022484
0.73163, -0.509196, -0.460097, 0.0264642
0.495171, -0.414919, 0.0689711, 0.0424789
-0.716084, 0.8085, -0.184547, 0.0603277
0.346146, -0.192133, 0.0139883, 0.101015
0.536118, -0.0333908, -0.176312, 0.0321127
-1.18351, -0.487721, -0.107956, 0.162835
-0.819055, -0.578505, 0.262071, -0.0847084
0.77771, 1.02457, 0.449825, 0.024716
0.83054, 0.367633, 0.379044, 0.118843
-0.0420674, 1.28114, 0.155556, -0.0011912
-0.460628, 0.539283, 0.0564816, -0.0121811
0.554727, -0.0897825, 0.627499, -0.082777
0.191416, -0.494831, 0.627164, -0.0219086
-1.22388, 0.412439, 0.229515, -0.110544
0.667751, 0.605324, -0.0851753, 0.160427
-1.21323, 0.494112, -0.10606, 0.041095
-1.20569, -0.182674, 0.0390243, -0.00238169
-0.52137, 0.159485, 0.130285, -0.0453108
-1.75401, -0.0790415, 0.0740597, -0.00039656
-1.05405, 0.625542, -0.0768786, -0.0220154
0.529121, -0.151429, -0.194052, 0.101819
0.376065, 0.633566, 0.49401, -0.0742198
-0.499291, 0.88789, -0.153308, 0.0126041
0.987487, -0.340811, 0.232248, 0.029729
-1.31806, 0.923756, -0.107014, 0.0213525
0.240814, -1.36931, -0.0943245, -0.0482216
-1.00978, -0.739164, 0.640147, -0.072292
-1.96242, -0.149383, 0.393776, 0.0290147
1.11772, 0.105505, 0.772046, -0.0699957
1.28653, -0.202462, -0.28498, 0.203692
0.241498, 0.046276, 0.369328, -0.0606358
0.104532, -0.424519, -0.694208, 0.0999499
-1.44566, 0.305335, 0.220155, -0.0753614
0.000222001, 1.11981, -0.281756, 0.186967
-1.43241, 1.17134, 0.398459, -0.211562
1.87054, 0.784355, 0.397321, 0.0125702
0.310881, -0.646715, 0.0151597, -0.147287
0.251359, 1.60585, -0.313536, 0.0437804
0.268022, -1.50929, -0.0103738, -0.151647
-0.756111, -0.640355, -0.145105, -0.0119765
0.952707, 1.2406, -0.47397, -0.0283164
0.265579, -0.16272, 0.158421, 0.120884
0.339442, -0.779346, 0.0733294, 0.0213736
0.341579, -0.812875, -0.200398, 0.0997736
-0.62443, -0.276198, 0.107634, -0.154584
-1.78469, -0.706598, 0.298681, -0.00570594
0.0396807, -2.07272, 0.00571631, 0.000791807
-1.27605, -1.3576, 0.240026, -0.0814739
2.77456, -0.982354, -0.244201, -0.00898091
-2.50454, 0.555019, 0.272418, 0.125413
0.45801, 0.488983, 0.426881, -0.137285
-0.320906, -0.0451941, -0.12068, -0.181029
-0.752775, 1.20443, -0.0434319, 0.00558838
0.839369, -0.312999, -0.150441, -0.153198
-0.372893, 1.65381, -0.195577, -0.0451164
0.344565, 0.677898, 0.580291, 0.200379
0.0728035, 0.479538, -0.886876, 0.053004
-1.36548, -0.344679, 0.242812, 0.0799244
-0.734527, -0.26047, 0.168292, 0.0575035
0.493342, 0.396581, -0.540072, -0.0226611
-0.703935, -1.19607, 0.37172, 0.104607
-1.4217, 0.473293, -0.155811, -0.11421
0.3595, -0.618433, 0.108312, -0.0493591
0.40762, 1.01325, -0.230363, 0.0369607
0.697607, -0.103225, 0.168488, 0.106896
-0.155397, -0.0315676, -0.231285, -0.0758875
0.626564, -0.409706, 0.115074, 0.0205233
0.45584, 0.420229, 0.173539, 0.111414
-0.417895, 0.0465709, -0.354076, 0.0397063
-0.618926, 0.810248, -0.334521, 0.0708101
-0.0746109, 0.0018575, 0.259246, 0.142775
0.956199, 0.808114, 0.104587, 0.296547
-1.3385, 0.317311, -0.337534, 0.0774468
0.642965, 0.0998494, 0.111634, -0.0348677
-1.02035, 0.571609, 0.285748, 0.137678
0.450905, 0.773856, 0.164804, -0.100273
-1.26186, 0.399144, -0.137657, 0.0723925
-0.674536, -0.618675, -0.0629753, 0.0287779
-1.43199, 0.0659783, -0.303814, 0.022798
-0.527842, -0.565363, -0.169895, -0.106432
0.280288, -0.268413, 0.188758, 0.164698
-0.469034, -0.217275, -0.212898, 0.0147644
0.939803, -1.20373, -0.465483, -0.129861
1.12014, -1.03908, 0.106613, 0.00752616
-0.92886, 0.292703, 0.566408, 0.0659382
0.356865, -0.948353, -0.0635319, 0.0871164
-1.75353, -1.1025, 0.0277379, 0.192619
0.563427, -0.123174, -1.01165, -0.048423
0.621964, 0.652246, 0.0419537, 0.0636575
1.30888, 0.42558, 0.0595773, -0.0929199
-0.977822, 0.037463, -0.181341, -0.0946626
-0.752652, -0.695953, -0.20653, 0.129566
0.0535666, 0.0838158, 0.403913, -0.0807956
-0.738412, -0.326649, 0.201881, -0.065114
-0.00250957, -1.10799, 0.17621, -0.014299
0.413654, -1.24648, 0.254521, 0.0320245
-0.776259, 0.671362, 0.0688391, 0.0613968
-0.371822, 0.253725, 0.348294, -0.0201531
-0.810554, -0.314915, 0.0532263, -0.0423652
-0.533158, -0.186238, 0.375876, -0.109093
0.478248, -0.774661, -0.220079, 0.0225778
-0.357929, -0.142987, 0.0346993, 0.174597
-1.78844, 0.470428, -0.0244656, 0.0291924
1.17537, 0.95563, 0.306396, -0.0699625
